san	0.0023239	-0.011822	-0.00806556	-0.0158482	0.0096337	0.0062155	-0.00166676	0.00592736	-0.00463208	0.00524028	-0.0099848	-0.00161454	0.0124966	-0.00095205	-0.00969726	-0.0029641	-0.0177301	0.00113144	0.00710411	-0.00463354	0.00148803	-0.000736538	-0.0105707	0.00478815	0.00640902	0.00143626	0.01017	0.00951939	0.0140451	0.00260867	-0.00257166	-0.000257999	-0.00119735	0.0198334	-0.0122384	0.00574596	-0.016097	0.00700146	-0.0114863	0.00327409	-0.00458622	0.00317648	-0.00384829	0.00750126	0.00367069	0.000495204	0.00134301	0.0021744	-0.0048831	-0.0167657	0.000608064	-0.0083143	-0.0106423	-0.00802011	0.00629211	-0.00426341	-0.00559993	-0.0102097	0.0129501	-0.00484491	0.0108266	0.0155509	-0.000644298	0.0101842	-0.00705299	0.00130703	-0.00448707	0.0114496	0.0172376	-0.00445921	-0.0167182	0.010396	-0.00843946	0.0057899	-0.00557182	0.00226401	0.00637231	-0.00432647	-0.00379564	0.00367521	0.00318369	-0.000383868	0.0189173	-0.0148676	-0.0141612	0.0010135	-0.00887549	-0.00534817	-0.00500745	0.00687009	0.00321838	0.010257	-0.0108362	-0.00957655	-0.0032873	0.00622132	0.00235507	0.00662236	-0.00161095	0.00760696
i	0.0294918	0.0111304	-0.0215898	-0.0277405	-5.02172e-05	-0.0202431	-0.00727814	0.0200846	-0.0155983	0.00993166	-0.00389651	0.000780412	0.00944031	0.0217829	-0.0159387	0.00693088	-0.00870391	-0.00753561	0.0281032	-0.00583634	0.00476699	0.0191373	-0.0104605	-0.00849616	0.015706	-0.0234745	0.0205526	0.00999707	0.0205784	0.0108656	0.0354015	-0.0188487	0.00627628	0.0248049	0.00676776	0.0268902	-0.008986	0.0100227	0.00683755	-0.00979501	-0.00844898	-0.0123604	-0.0124548	0.00388393	0.0163056	0.0314112	-0.00422297	-0.0179889	-0.000352804	-0.0282708	-0.00103953	0.00442789	-0.0148554	-0.00599241	-0.00532414	-0.0158958	0.00225078	0.00517439	0.0173888	-0.00289126	-0.00300017	0.00739409	-0.00768368	-0.0106128	-0.00636714	-0.00104738	0.00266038	-0.0109918	0.00461256	0.00548461	-0.0242926	0.00528938	0.00530221	-0.00219839	0.00572238	-0.00240917	-0.0054314	0.00275202	0.00318105	-0.0110568	0.0127148	0.002895	0.00702567	-0.015845	0.00198123	-0.00472623	0.000685141	-0.0292333	0.00246392	0.00238157	0.00490994	-0.0066284	-0.0186265	-0.0144236	-0.00405099	0.00645265	-0.00421313	0.0101807	0.00996156	-0.00774854
denver	-0.0197184	-0.0105051	0.000483305	-0.00469059	0.0114243	-0.00528451	-0.00844659	-0.00164099	-0.00817064	-0.00838444	-0.0142312	0.00518605	0.0246832	0.000575102	-0.0136056	-0.0102697	-0.00974537	0.00570398	-0.00310576	0.0185464	0.00528805	0.00080176	0.00978665	-0.010586	0.00650623	0.00609069	-0.00274699	0.00341206	0.0160604	-0.00620832	0.0105446	-0.00871652	-0.00705345	-0.00276566	-0.00717239	0.00984024	-0.00712735	0.0028717	-0.0331522	0.0012871	0.00341134	0.0257747	0.0138848	0.0147336	-0.00140876	-0.0104533	0.0165602	-0.00410177	-0.000888986	-0.0169195	0.00426654	-0.00393886	-0.0193152	-0.0119953	0.00131942	0.00992194	-0.0161325	-0.0250193	0.0109051	-0.0158021	-0.0122222	0.0221108	0.00554879	0.00221101	-0.00189115	0.0173258	-0.00698606	0.0019117	-0.0011181	0.0164185	-0.028557	0.00469126	0.000477941	0.00422593	-0.00501588	0.00667911	0.0124169	0.01852	0.00302105	-0.00208183	-0.00542527	-0.022854	0.0350436	0.00136279	-0.00454541	-0.00254302	-0.0160423	0.00563235	0.0198112	0.0106722	0.0146628	0.00762661	-0.0103379	-0.00625031	0.00356081	0.00301544	-0.00229741	0.0093507	-0.0156124	0.0137337
a	-0.0052493	0.00173924	-0.0168525	-0.0283703	-0.0203928	-0.00427764	0.0134438	0.010902	-0.0092498	-0.0139327	-0.0135744	0.00527254	0.00750758	0.0197833	-0.0114146	-0.00543336	-0.0107753	0.000797962	0.00442139	-0.0106546	0.00150676	0.00178212	-0.004576	0.00754162	0.000275305	-0.00686632	0.00500424	-0.00214763	0.0016082	0.00939166	-0.00064796	0.00314068	-0.0128228	0.00472601	0.0183174	-0.0108243	-0.0249858	0.0143101	0.0152162	-0.00519306	0.00159885	-0.010848	-0.00558311	0.00677605	0.00289474	0.0131011	0.00394899	-0.0134081	0.00620953	-0.0259404	0.00900855	-0.00483669	-0.00474144	-0.0111342	-0.00166952	-0.010798	0.00480391	0.00350879	-0.0017573	0.00538768	-0.00506995	-0.0053664	0.00381285	-0.00360156	-0.00772435	0.00197108	-0.00957771	0.00147749	0.0069715	0.00300278	-0.00423415	-0.00656949	-0.00683589	-0.000858674	-0.0015337	-0.0176682	0.0091747	-0.00286868	-0.00519411	0.0017536	0.0237925	-0.00500709	0.00642164	0.00518163	-0.00434603	-0.00271145	0.00554829	-0.00994503	-0.00339516	-0.0020448	0.0171201	-0.00911343	-0.00418686	-0.0123751	0.00280884	-0.00429448	0.00161908	0.00574663	-0.00202244	-0.00362957
francisco	-0.00556285	-0.0169424	-0.0100749	-0.013174	0.00940202	0.00874925	-0.0018568	0.000272745	-0.00303483	-0.00150749	-0.0148545	0.000779949	0.011749	0.001307	-0.0109948	-0.00573785	-0.0215978	0.00224211	0.00146502	-0.00637304	0.00765321	-0.00750131	-0.01012	0.00539487	0.00374986	0.00429856	0.00712099	0.00268088	0.00821012	0.00606922	-0.00392553	0.00706573	-0.00318684	0.0189202	-0.00646639	-0.00256504	-0.0185122	0.00551618	-0.00984006	0.00220975	-0.00426833	0.00407858	-0.000256338	0.0104451	0.00191335	0.0021017	-0.00163095	0.00844927	-0.00246912	-0.0156996	0.00594681	-0.00957054	-0.0116233	-0.00960407	0.00602193	-0.00177708	-0.00493139	-0.00794761	0.0104857	-0.00125307	0.0078685	0.0186368	0.00526059	0.00645067	-0.00698877	-0.000391694	-0.00807595	0.0167818	0.0188808	-0.00987224	-0.0126973	0.0141244	-0.00896408	0.00854624	-0.00825692	-0.00142917	0.00489454	-0.00937127	-0.00477891	0.00694315	0.00797096	-0.00476096	0.0227976	-0.00289344	-0.0141731	-0.00022192	-0.000263214	-0.00252521	-0.00656477	0.00776046	0.00258568	0.0106693	-0.00535227	-0.00921591	-0.00660001	0.00598781	0.00645299	0.00395285	-0.00378745	0.00378179
in	0.00543473	0.0123719	0.00427315	-0.0114204	-0.00345907	-0.00673876	0.000781625	0.0121131	-0.0083802	0.00258843	0.00556999	-0.000905072	0.015533	0.00370567	0.0010961	-0.000276971	0.00733643	-0.00616082	0.00649961	0.00178329	-0.0106189	0.0232678	0.00705317	-0.00325629	0.00752538	-0.00511327	0.00156246	0.00887282	0.00886491	-0.00806911	0.020662	-0.0139346	0.0015695	-0.00723481	-0.00566954	0.0147966	-0.00460932	0.00573464	0.00517418	0.00139062	0.0028859	0.00143951	-0.00541626	0.00527036	0.000102083	-0.000728641	0.0194588	-0.0211462	-0.011099	-0.00465024	-0.0100919	-0.00219805	0.000308644	-0.00127356	-0.0151717	0.00221076	-0.0096097	-0.000124262	0.000684286	-0.00894666	-0.0085315	-0.0100335	-0.0115718	0.00612005	0.0065541	0.0186396	0.00335167	-0.0174253	-0.00667266	0.0276686	-0.0143009	-0.00832923	0.00428187	-0.00617447	0.00648217	0.00743907	0.00150388	0.01788	0.0108862	-0.00384603	0.00371764	0.0036463	-0.00838597	-0.0126108	-0.00452103	0.00451698	-0.0226715	-0.0109673	0.0265956	0.0030381	0.006001	-0.00791136	-0.0170655	0.00421244	0.0103705	-0.00352991	-0.0114186	0.0101729	-0.000307695	-0.00125695
and	-0.00378559	0.00722602	-0.0146233	0.00718134	-0.0093639	0.0169771	-0.0195719	-0.0107748	0.0186864	0.000263151	0.0143444	0.0120204	-0.0144457	0.0102887	0.0153702	0.00638438	-0.00723163	-0.00425965	0.00473415	-0.00674065	0.0137728	-0.00455582	-0.00714404	-0.0071456	0.00561532	-0.00766513	0.00339462	-0.00255043	-0.0138108	-0.00648631	0.0152052	-0.00636409	0.0094167	0.0119351	0.0152192	-0.020354	0.018984	0.000458098	0.0263272	0.0165216	0.00107137	-0.00475088	-0.0154181	-0.0157202	0.0120321	0.0224816	0.0014347	-0.0164776	-0.0151768	0.0131687	-0.0100883	0.00259978	0.00425024	-0.00301836	-0.0204767	-0.011197	-0.00364209	0.00244987	-0.0124347	0.00941644	-0.000594721	0.00419887	-0.000486475	0.004312	0.0129209	0.000685708	-0.00872078	-0.00773772	0.015436	-0.00412175	0.0049235	-0.0160328	-0.00364983	-0.00844899	-0.0200101	0.00198045	0.000507958	-0.0143872	0.000241342	0.00947359	0.0167441	-0.000901776	-0.0151542	0.0113413	-0.00888191	0.0133935	0.00741028	-0.00532843	-0.0176819	-0.000190413	-0.0129591	0.00919895	-0.00228539	-0.00211742	-0.011318	-0.00626274	-0.001472	-0.00522269	0.0103986	-0.0128821
atlanta	0.00945237	0.00688396	0.00412764	-0.0108756	-0.0115533	0.00263951	0.00612005	0.00874036	0.0120216	-0.0048416	0.00295016	0.00150408	0.00207715	0.000857626	0.00993377	0.0166529	-0.00464701	0.0100413	-0.00324427	0.0111757	-0.00691651	-0.000565291	0.00105845	-0.00430019	-0.00199546	0.00491341	0.00293138	0.00831505	-0.00366899	-0.00276992	-7.88869e-05	-0.00828481	-0.00953667	0.00246004	0.0148838	0.00545111	-0.0117768	0.0140413	0.012955	7.45702e-06	0.00227274	-0.00914339	-0.0172061	-0.0168832	0.00475144	-0.000979754	0.0211748	-0.000469917	-0.00477479	0.00525496	0.00577185	0.00163534	0.018766	-0.00011973	0.00499837	-0.0237308	0.00124918	0.0131921	-0.00219963	0.0111921	0.00592227	-0.0120445	0.0078757	0.015193	0.00316571	-0.00465449	0.00874314	-0.018107	0.00232665	0.00528741	-0.0132669	-0.0133787	-0.0102795	-0.016028	-0.00118704	-0.0197684	0.00774793	0.00399587	-0.00274259	-0.00220077	-0.00330735	0.00170567	-0.0136084	-0.0123779	-0.0113068	0.00970034	-0.020403	0.00845244	-0.0208541	0.00153401	0.0130426	-0.00103216	-0.00220832	-0.000105009	0.000284897	-0.00244959	-0.015824	0.00122398	-0.0014585	0.00875092
pittsburgh	-0.00136388	0.00708951	0.0186719	-0.0331614	-0.0311077	0.0226164	0.00285327	0.0218526	0.00306831	-0.00234494	0.00870465	0.00482024	-0.0133311	0.00399564	0.00768125	-0.00166096	-0.0157864	-0.000195705	-0.00502834	0.0023293	0.000346598	0.0168487	-0.0112835	0.00397204	2.19194e-05	0.00966896	0.0164685	-0.00158778	-0.0223625	-0.0137672	0.0188663	0.00254196	-0.00630006	-0.000756283	0.01123	-0.0136006	-0.00813317	0.0170848	-0.00036988	0.0281158	0.0143608	-0.0304138	-0.00610182	0.00252098	0.000138219	-0.0106136	0.0349021	-0.00424677	0.00945185	0.00709129	0.00101972	0.0027059	0.0260075	0.00744301	0.00783332	-0.0198189	0.00964181	0.0289495	-0.00312198	0.00823206	0.0125581	-0.0104505	0.0142267	0.0393438	-0.00136729	-0.00919483	0.00124721	-0.0240226	0.00157433	0.00862134	-0.0109907	-0.0191461	-0.00622145	-0.0227807	0.0222656	-0.0180151	0.0145321	0.0163954	0.00393471	-0.00575118	0.00218126	0.0171851	-0.0208094	-0.0285545	-0.00124713	0.0178142	-0.024457	-0.00233724	0.00402547	0.00615754	0.0279937	-0.00275503	0.00666189	0.0034021	0.00761654	0.0130404	-0.00915304	0.00184716	0.0321811	0.0118456
is	-0.0335391	0.00637002	-0.00134524	0.0119187	0.00652875	0.00954782	0.0119833	-0.00849047	-0.00751633	-0.023204	0.0177951	-0.00486939	0.00970557	-0.0105778	0.00931635	-0.00183577	-0.000968788	-0.0058055	-0.0216015	0.0193142	-0.0123192	0.000899617	0.0257894	0.0128217	-0.00352732	-0.00250874	-0.025656	-0.00984139	-0.0249711	0.00545684	-0.0344409	0.0174619	-0.00797739	-0.0478802	-0.00992781	-0.0293898	0.00497273	-0.00135261	-0.00267648	-0.0104917	0.00881794	0.00233562	0.0164395	0.00481833	-0.0156458	0.00366168	-0.00104133	0.00886401	-8.40609e-05	0.0320833	-0.00993732	-0.00467327	0.0176528	0.00612413	-0.0180337	0.0162577	-0.0132787	-0.00068197	-0.012147	-0.00554897	0.00738694	-0.00767352	0.0111744	-0.01164	0.0167484	-0.00911226	-0.00050749	-0.0023086	-0.013505	0.0103795	0.0151325	0.0123879	0.00323139	-0.00231132	-0.0207474	0.0113455	-0.00269974	0.00245998	0.000375749	0.0125631	0.000207482	-0.00946744	-0.0258938	0.0391839	0.0107222	0.00927181	0.0080962	0.0231636	0.0113236	-0.00877009	0.0015218	-0.00332688	0.0113811	0.00865083	0.0134923	-0.00143021	-0.0106324	-0.0244737	-0.0284871	-0.00398778
dallas	-0.00190499	0.0104434	0.00143377	-0.0136543	-0.0155463	0.00121688	0.00613696	0.00571286	-0.00459357	-0.0108062	0.00393391	0.00063329	0.000398467	0.00628981	0.00319248	0.00027216	0.00264077	-0.00333299	-0.0071766	0.00045924	-0.00676791	0.0138104	0.00309059	-0.000447635	0.00203185	0.00046017	0.0022681	0.00122589	-0.00271279	-0.00411596	0.00562088	0.00321459	-0.00752076	-0.00833285	0.00934152	-0.00561383	-0.00347048	0.00945766	0.0125796	0.00602983	0.00953057	-0.0113735	-0.00436496	0.00425827	-0.0014337	0.00760442	0.0187382	-0.00684296	0.000628961	-0.000537956	6.21997e-05	0.000715375	0.00673469	0.00430522	-0.0082568	-0.000978213	0.00293741	0.0136065	-0.00408789	0.00991728	-0.00147324	-0.00991763	0.00118586	0.00235988	0.0050731	6.66503e-05	0.00095068	-0.0145481	-0.00449755	0.0063627	-0.00163744	-0.00752126	0.00348808	-0.00815328	0.00518486	-0.0111077	0.0031027	0.00211936	-0.00300869	0.00231535	0.00635657	0.00366384	-0.0121033	0.00727823	0.00142541	0.0106571	-0.00794519	-0.00377675	0.00219236	-0.000285016	0.00572478	-0.0113469	0.00520396	0.00678517	0.000559487	0.000453205	-0.0044991	-0.00342165	0.00785562	-0.00735641
